"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-HTDH-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T00:00:00","0.0","9.0","42.1","26.5","38.6","26.4","28.0","48.9","38.6","31.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T01:00:00","0.0","10.0","41.0","26.3","38.4","26.6","28.0","48.9","38.4","31.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T02:00:00","0.0","10.0","41.0","26.0","37.8","27.2","27.0","48.0","37.8","30.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T03:00:00","0.0","10.0","41.0","26.0","37.3","27.7","26.1","48.0","37.3","30.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T04:00:00","0.0","10.0","41.0","25.8","36.8","28.2","26.1","46.9","36.8","29.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T05:00:00","0.0","10.0","41.0","25.7","36.4","28.6","25.0","46.9","36.4","29.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T06:00:00","0.0","10.0","41.0","25.7","36.2","28.8","25.0","46.0","36.2","28.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T07:00:00","0.0","9.0","41.0","25.8","36.4","28.6","25.0","46.9","36.4","28.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T08:00:00","0.0","9.0","42.1","25.9","37.5","27.5","26.1","48.0","37.5","29.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T09:00:00","0.0","9.0","42.1","26.0","38.9","26.1","28.0","50.0","38.9","31.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T10:00:00","-777.7","9.0","43.0","26.0","40.4","24.6","28.0","52.0","40.4","33.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T11:00:00","0.1","10.0","43.0","26.1","41.9","23.1","30.0","54.0","41.9","35.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T12:00:00","0.1","9.0","43.0","26.1","43.2","21.9","30.9","55.9","43.2","37.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T13:00:00","0.1","9.0","43.0","26.1","44.4","20.7","32.0","57.9","44.4","38.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T14:00:00","0.2","9.0","43.0","26.1","45.2","20.0","33.1","59.0","45.2","39.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T15:00:00","0.2","9.0","43.0","26.3","45.5","19.7","33.1","59.0","45.5","39.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T16:00:00","0.2","10.0","43.0","26.4","45.4","19.8","33.1","57.9","45.4","39.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T17:00:00","0.1","9.0","43.0","26.6","44.6","20.5","33.1","57.0","44.6","38.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T18:00:00","-777.7","10.0","42.1","26.6","43.4","21.6","32.0","55.0","43.4","37.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T19:00:00","-777.7","10.0","42.1","26.8","42.5","22.5","32.0","53.1","42.5","36.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T20:00:00","-777.7","10.0","42.1","26.9","41.7","23.3","30.9","53.1","41.7","35.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T21:00:00","-777.7","10.0","41.0","26.8","41.0","24.0","30.9","52.0","41.0","34.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T22:00:00","-777.7","9.0","41.0","26.7","40.4","24.6","30.0","51.1","40.4","33.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-13T23:00:00","0.0","9.0","41.0","26.6","39.8","25.2","28.9","51.1","39.8","32.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T00:00:00","0.0","9.0","42.1","26.5","38.7","26.3","28.0","48.9","38.7","31.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T01:00:00","0.0","9.0","41.0","26.4","38.5","26.5","28.0","48.9","38.5","31.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T02:00:00","0.0","10.0","41.0","26.1","38.0","27.0","27.0","48.9","38.0","30.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T03:00:00","0.0","9.0","41.0","26.1","37.5","27.5","26.1","48.0","37.5","30.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T04:00:00","0.0","9.0","41.0","26.0","37.0","28.0","26.1","48.0","37.0","29.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T05:00:00","0.0","9.0","41.0","25.9","36.6","28.4","25.0","46.9","36.6","29.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T06:00:00","0.0","9.0","41.0","25.9","36.3","28.7","25.0","46.0","36.3","28.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T07:00:00","0.0","9.0","41.0","25.9","36.6","28.4","25.0","46.9","36.6","29.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T08:00:00","0.0","9.0","42.1","26.0","37.6","27.4","26.1","48.9","37.6","29.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T09:00:00","0.0","9.0","42.1","26.1","39.0","26.0","28.0","50.0","39.0","31.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T10:00:00","-777.7","9.0","43.0","26.1","40.5","24.5","28.9","52.0","40.5","33.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T11:00:00","0.1","10.0","43.0","26.2","42.1","23.0","30.0","54.0","42.1","35.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T12:00:00","0.1","9.0","43.0","26.2","43.4","21.7","30.9","55.9","43.4","37.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T13:00:00","0.1","9.0","43.0","26.2","44.6","20.6","32.0","57.9","44.6","38.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T14:00:00","0.2","8.1","43.0","26.3","45.3","19.8","33.1","59.0","45.3","39.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T15:00:00","0.2","9.0","43.0","26.5","45.6","19.6","34.0","59.0","45.6","40.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T16:00:00","0.2","10.0","43.0","26.6","45.5","19.6","34.0","57.9","45.5","39.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T17:00:00","0.1","9.0","43.0","26.8","44.7","20.4","33.1","57.0","44.7","38.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T18:00:00","-777.7","9.0","42.1","26.8","43.6","21.5","33.1","55.0","43.6","37.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T19:00:00","-777.7","10.0","42.8","27.0","42.7","22.4","32.0","54.0","42.7","36.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T20:00:00","-777.7","10.0","42.1","27.2","41.9","23.1","30.9","53.1","41.9","35.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T21:00:00","-777.7","9.0","41.0","27.0","41.2","23.8","30.9","52.0","41.2","34.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T22:00:00","-777.7","9.0","42.1","27.0","40.5","24.5","30.0","51.1","40.5","33.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-14T23:00:00","0.0","9.0","42.1","26.8","40.0","25.0","30.0","51.1","40.0","33.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T00:00:00","0.0","9.0","42.1","26.8","38.8","26.2","28.0","48.9","38.8","31.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T01:00:00","0.0","9.0","42.1","26.6","38.7","26.3","28.0","48.9","38.7","31.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T02:00:00","0.0","9.0","42.1","26.3","38.2","26.8","28.0","48.9","38.2","31.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T03:00:00","0.0","9.0","41.0","26.3","37.7","27.3","27.0","48.0","37.7","30.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T04:00:00","0.0","9.0","41.0","26.2","37.2","27.8","26.1","48.0","37.2","29.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T05:00:00","0.0","9.0","41.0","26.0","36.8","28.2","26.1","46.9","36.8","29.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T06:00:00","0.0","9.0","41.0","26.0","36.5","28.5","25.0","46.0","36.5","29.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T07:00:00","0.0","9.0","41.0","26.0","36.8","28.2","26.1","46.9","36.8","29.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T08:00:00","0.0","9.0","42.1","26.1","37.8","27.2","27.0","48.0","37.8","30.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T09:00:00","0.0","9.0","43.0","26.3","39.2","25.8","28.0","50.0","39.2","31.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T10:00:00","-777.7","9.0","43.0","26.2","40.7","24.3","30.0","52.0","40.7","33.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T11:00:00","0.1","9.0","43.0","26.2","42.3","22.8","30.9","54.0","42.3","35.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T12:00:00","0.1","9.0","43.0","26.3","43.6","21.5","32.0","55.9","43.6","37.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T13:00:00","0.1","9.0","43.0","26.2","44.8","20.4","33.1","57.9","44.8","38.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T14:00:00","0.2","8.1","43.0","26.2","45.5","19.7","34.0","59.0","45.5","39.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T15:00:00","0.2","9.0","43.0","26.4","45.8","19.4","35.1","59.0","45.8","40.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T16:00:00","0.2","10.0","43.0","26.5","45.7","19.5","35.1","57.0","45.7","40.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T17:00:00","0.1","9.0","43.0","26.7","44.9","20.2","34.0","57.0","44.9","39.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T18:00:00","-777.7","9.0","42.1","26.7","43.7","21.3","33.1","55.0","43.7","37.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T19:00:00","-777.7","10.0","42.1","27.0","42.8","22.2","32.0","54.0","42.8","36.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T20:00:00","-777.7","10.0","42.1","27.2","42.0","23.0","30.9","53.1","42.0","35.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T21:00:00","-777.7","10.0","41.0","27.0","41.4","23.6","30.9","52.0","41.4","34.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T22:00:00","-777.7","9.0","41.0","27.0","40.7","24.3","30.9","51.1","40.7","33.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-15T23:00:00","0.0","9.0","41.0","26.8","40.1","24.9","30.0","51.1","40.1","33.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T00:00:00","0.0","9.0","42.1","26.7","39.0","26.0","28.9","48.9","39.0","31.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T01:00:00","0.0","9.0","42.1","26.6","38.8","26.2","28.0","48.9","38.8","31.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T02:00:00","0.0","9.0","42.1","26.3","38.3","26.7","28.0","48.9","38.3","31.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T03:00:00","0.0","9.0","41.0","26.3","37.8","27.2","27.0","48.0","37.8","30.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T04:00:00","0.0","10.0","41.0","26.1","37.3","27.7","27.0","48.0","37.3","29.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T05:00:00","0.0","10.0","41.0","25.9","36.9","28.1","27.0","46.9","36.9","29.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T06:00:00","0.0","10.0","39.9","25.9","36.6","28.4","27.0","46.0","36.6","29.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T07:00:00","0.0","9.0","39.9","25.9","36.9","28.1","27.0","46.9","36.9","29.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T08:00:00","0.0","9.0","41.0","26.0","38.0","27.0","27.0","48.9","38.0","30.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T09:00:00","0.0","9.0","42.1","26.1","39.4","25.6","28.9","50.0","39.4","32.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T10:00:00","-777.7","9.0","43.0","26.1","41.0","24.1","30.0","52.0","41.0","33.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T11:00:00","0.1","10.0","43.0","26.1","42.5","22.5","32.0","54.0","42.5","36.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T12:00:00","0.1","10.0","43.0","26.1","43.9","21.2","33.1","55.9","43.9","37.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T13:00:00","0.1","9.0","43.0","26.0","45.1","20.1","34.0","57.9","45.1","39.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T14:00:00","0.2","8.1","43.0","26.0","45.8","19.4","35.1","59.0","45.8","40.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T15:00:00","0.2","9.0","42.1","26.2","46.0","19.2","35.1","59.0","46.0","40.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T16:00:00","0.2","10.0","42.1","26.3","45.9","19.3","35.1","57.0","45.9","40.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T17:00:00","0.1","9.0","42.1","26.5","45.2","19.9","35.1","57.0","45.2","39.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T18:00:00","-777.7","9.0","42.1","26.6","44.0","21.1","34.0","54.0","44.0","37.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T19:00:00","-777.7","10.9","42.1","26.9","43.0","22.0","33.1","53.1","43.0","36.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T20:00:00","-777.7","10.9","41.0","27.1","42.3","22.7","32.0","52.0","42.3","35.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T21:00:00","-777.7","10.0","41.0","27.0","41.6","23.4","32.0","52.0","41.6","34.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T22:00:00","-777.7","10.9","41.0","27.0","41.0","24.0","30.9","51.1","41.0","34.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-16T23:00:00","0.0","10.0","39.9","26.9","40.4","24.6","30.9","51.1","40.4","33.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T00:00:00","0.0","10.0","41.0","26.7","39.3","25.7","30.0","48.9","39.3","32.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T01:00:00","0.0","10.0","41.0","26.7","39.1","25.9","28.9","48.9","39.1","32.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T02:00:00","0.0","10.0","41.0","26.5","38.6","26.4","28.9","48.9","38.6","31.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T03:00:00","0.0","10.0","41.0","26.5","38.1","26.9","28.0","48.0","38.1","31.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T04:00:00","0.0","10.0","41.0","26.3","37.6","27.4","28.0","46.9","37.6","30.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T05:00:00","0.0","10.0","41.0","26.1","37.2","27.8","28.0","46.9","37.2","30.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T06:00:00","0.0","10.0","39.9","26.1","36.9","28.1","27.0","46.0","36.9","29.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T07:00:00","0.0","10.0","39.9","26.2","37.2","27.8","27.0","46.9","37.2","29.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T08:00:00","0.0","9.0","41.0","26.3","38.3","26.7","28.0","48.9","38.3","30.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T09:00:00","0.0","9.0","42.1","26.3","39.8","25.2","30.0","50.0","39.8","32.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T10:00:00","-777.7","10.0","42.1","26.3","41.4","23.7","30.9","52.0","41.4","34.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T11:00:00","0.1","10.0","43.0","26.3","43.0","22.1","32.0","54.0","43.0","36.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T12:00:00","0.1","10.0","42.1","26.3","44.3","20.8","34.0","55.9","44.3","38.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T13:00:00","0.1","10.0","42.1","26.1","45.4","19.7","35.1","57.9","45.4","39.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T14:00:00","0.2","9.0","42.1","26.2","46.2","19.0","36.0","59.0","46.2","40.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T15:00:00","0.2","10.0","42.1","26.3","46.5","18.7","36.0","59.0","46.5","41.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T16:00:00","0.2","10.0","41.0","26.4","46.4","18.8","36.0","57.0","46.4","41.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T17:00:00","0.1","10.0","42.1","26.6","45.6","19.5","36.0","57.0","45.6","40.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T18:00:00","-777.7","10.0","41.0","26.8","44.4","20.6","35.1","54.0","44.4","38.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T19:00:00","-777.7","10.9","42.1","27.1","43.5","21.6","34.0","53.1","43.5","37.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T20:00:00","-777.7","10.9","41.0","27.4","42.7","22.3","33.1","53.1","42.7","36.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T21:00:00","-777.7","10.9","41.0","27.2","42.0","23.0","33.1","52.0","42.0","35.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T22:00:00","-777.7","10.9","41.0","27.1","41.4","23.6","32.0","52.0","41.4","34.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-17T23:00:00","0.0","10.9","39.9","27.0","40.8","24.2","30.9","51.1","40.8","34.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T00:00:00","0.0","10.0","41.0","26.9","39.7","25.3","30.0","48.9","39.7","32.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T01:00:00","0.0","10.0","39.9","26.9","39.5","25.5","30.0","48.9","39.5","32.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T02:00:00","0.0","10.0","41.0","26.6","38.9","26.1","28.9","48.9","38.9","32.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T03:00:00","0.0","10.0","41.0","26.7","38.4","26.6","28.9","48.0","38.4","31.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T04:00:00","0.0","10.9","41.0","26.6","37.9","27.1","28.0","46.9","37.9","30.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T05:00:00","0.0","10.9","41.0","26.5","37.5","27.5","28.0","46.9","37.5","30.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T06:00:00","0.0","10.9","39.9","26.5","37.3","27.7","27.0","46.0","37.3","30.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T07:00:00","0.0","10.9","39.9","26.5","37.6","27.4","28.0","48.0","37.6","30.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T08:00:00","0.0","10.0","41.0","26.6","38.8","26.2","28.9","48.9","38.8","31.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T09:00:00","0.0","10.0","42.1","26.6","40.2","24.8","30.0","50.0","40.2","33.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T10:00:00","-777.7","10.9","42.1","26.6","41.8","23.2","30.9","52.0","41.8","35.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T11:00:00","0.1","10.9","43.0","26.6","43.4","21.6","33.1","54.0","43.4","37.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T12:00:00","0.1","10.9","42.1","26.6","44.7","20.3","34.0","55.9","44.7","39.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T13:00:00","0.1","10.9","42.1","26.5","45.9","19.2","36.0","57.9","45.9","40.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T14:00:00","0.2","10.9","42.1","26.6","46.6","18.5","37.0","59.0","46.6","41.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T15:00:00","0.2","10.9","42.1","26.8","46.9","18.3","37.0","59.0","46.9","41.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T16:00:00","0.2","10.9","42.1","26.9","46.8","18.4","37.0","57.9","46.8","41.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T17:00:00","0.1","12.0","42.1","27.1","46.1","19.0","36.0","57.0","46.1","40.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T18:00:00","-777.7","10.9","42.1","27.3","44.8","20.2","35.1","55.0","44.8","39.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T19:00:00","-777.7","12.0","42.1","27.6","43.8","21.2","34.0","54.0","43.8","37.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T20:00:00","-777.7","12.0","41.0","27.9","43.2","21.9","34.0","53.1","43.2","36.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T21:00:00","-777.7","12.0","41.0","27.8","42.5","22.5","33.1","53.1","42.5","36.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T22:00:00","-777.7","12.0","41.0","27.7","41.9","23.1","33.1","52.0","41.9","35.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-18T23:00:00","0.0","12.0","41.0","27.6","41.2","23.8","32.0","51.1","41.2","34.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T00:00:00","0.0","10.9","42.1","27.6","40.2","24.8","30.9","50.0","40.2","33.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T01:00:00","0.0","10.9","42.1","27.5","39.9","25.1","30.9","48.9","39.9","33.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T02:00:00","0.0","10.9","42.1","27.2","39.4","25.6","30.0","48.9","39.4","32.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T03:00:00","0.0","10.9","41.0","27.2","38.9","26.1","30.0","48.0","38.9","32.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T04:00:00","0.0","10.9","41.0","27.1","38.4","26.6","28.9","48.0","38.4","31.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T05:00:00","0.0","12.0","41.0","27.1","37.9","27.1","28.0","46.9","37.9","31.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T06:00:00","0.0","12.0","39.9","27.0","37.7","27.3","28.0","46.9","37.7","30.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T07:00:00","0.0","10.9","39.9","27.0","38.1","26.9","28.9","48.0","38.1","31.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T08:00:00","0.0","10.9","41.4","27.0","39.3","25.7","28.9","48.9","39.3","32.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T09:00:00","0.0","10.9","42.1","27.0","40.7","24.3","30.0","51.1","40.7","33.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T10:00:00","-777.7","10.9","43.0","26.9","42.3","22.7","32.0","53.1","42.3","35.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T11:00:00","0.1","10.9","43.0","27.0","43.9","21.2","33.1","55.0","43.9","37.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T12:00:00","0.1","10.9","43.0","27.0","45.3","19.8","35.1","57.0","45.3","39.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T13:00:00","0.1","10.9","43.0","26.9","46.4","18.7","36.0","57.9","46.4","41.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T14:00:00","0.2","10.9","43.0","26.9","47.1","18.0","37.0","59.0","47.1","42.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T15:00:00","0.2","10.9","42.1","27.0","47.5","17.7","37.0","60.1","47.5","42.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T16:00:00","0.2","10.9","43.0","27.2","47.3","17.8","37.0","59.0","47.3","42.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T17:00:00","0.1","12.0","43.0","27.4","46.6","18.5","37.0","57.9","46.6","41.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T18:00:00","-777.7","12.0","42.1","27.6","45.4","19.7","36.0","55.9","45.4","39.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T19:00:00","-777.7","12.0","42.1","28.0","44.3","20.7","35.1","54.0","44.3","38.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T20:00:00","-777.7","12.9","42.1","28.2","43.6","21.4","34.0","53.1","43.6","37.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T21:00:00","-777.7","12.0","42.1","28.1","42.9","22.1","34.0","53.1","42.9","36.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T22:00:00","-777.7","12.0","42.1","28.0","42.3","22.7","33.1","52.0","42.3","36.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-19T23:00:00","0.0","12.0","42.1","27.9","41.7","23.3","33.1","51.1","41.7","35.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T00:00:00","0.0","10.9","43.0","28.0","40.8","24.2","30.9","50.0","40.8","34.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T01:00:00","0.0","10.9","42.1","27.9","40.4","24.6","30.9","51.1","40.4","34.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T02:00:00","0.0","10.9","42.1","27.7","39.8","25.2","30.9","50.0","39.8","33.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T03:00:00","0.0","10.9","42.1","27.6","39.3","25.7","30.0","48.9","39.3","32.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T04:00:00","0.0","10.9","42.1","27.5","38.8","26.2","28.9","48.0","38.8","32.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T05:00:00","0.0","12.0","41.0","27.4","38.4","26.6","28.9","46.9","38.4","31.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T06:00:00","0.0","12.0","41.0","27.4","38.2","26.8","28.0","48.0","38.2","31.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T07:00:00","0.0","10.9","41.0","27.5","38.6","26.4","28.9","48.9","38.6","31.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T08:00:00","0.0","10.9","42.1","27.5","39.8","25.2","30.0","50.0","39.8","32.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T09:00:00","0.0","10.9","42.1","27.4","41.3","23.7","30.9","52.0","41.3","34.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","03-20T10:00:00","-777.7","10.9","43.0","27.4","43.0","22.1","32.0","54.0","43.0","36.7"
